d,H,seed,stable
0.07553956834532374,0.08705560119516502,3,False
0.07584172661870503,0.7276170854076977,1,False
0.07584172661870503,0.19771192625108136,2,True
0.07584172661870503,0.08698898109448118,3,False
0.07614388489208632,0.7272790815768753,1,False
0.07614388489208632,0.19755347314565622,2,True
0.07614388489208632,0.08692267859227674,3,False
0.07644604316546762,0.7269390903840712,1,False
0.07644604316546762,0.19739578786608167,2,True
0.07644604316546762,0.0868566909316898,3,False
0.07674820143884892,0.7265970465593055,1,False
0.07674820143884892,0.19723886367252616,2,True
0.07674820143884892,0.08679101539050532,3,False
0.0770503597122302,0.7262528799013495,1,False
0.0770503597122302,0.1970826939174114,2,True
0.0770503597122302,0.08672564928058651,3,False
0.0773525179856115,0.7259065203813966,1,False
0.0773525179856115,0.19692727203453458,2,True
0.0773525179856115,0.0866605899473164,3,False
0.0776546762589928,0.7255578929595043,1,False
0.0776546762589928,0.19677259154012386,2,True
0.0776546762589928,0.08659583476908139,3,False
0.07795683453237409,0.7252069172620488,1,False
0.07795683453237409,0.19661864603150442,2,True
0.07795683453237409,0.0865313811566197,3,False
0.07825899280575538,0.7248535105606578,1,False
0.07825899280575538,0.19646542918576423,2,True
0.07825899280575538,0.08646722655252922,3,False
0.07856115107913669,0.7244975888064905,1,False
0.07856115107913669,0.19631293475846542,2,True
0.07856115107913669,0.08640336843133735,3,False
0.07886330935251798,0.7241390603394685,1,False
0.07886330935251798,0.19616115658236608,2,True
0.07886330935251798,0.08633980429762986,3,False
0.07916546762589927,0.7237778297804162,1,False
0.07916546762589927,0.19601008856618332,2,True
0.07916546762589927,0.086276531686952,3,False
0.07946762589928057,0.7234137970432127,1,False
0.07946762589928057,0.1958597246933672,2,True
0.07946762589928057,0.08621354816460139,3,False
0.07976978417266187,0.7230468563908562,1,False
0.07976978417266187,0.19571005902090655,2,True
0.07976978417266187,0.08615085132539423,3,False
0.08007194244604315,0.7226768967122958,1,False
0.08007194244604315,0.19556108567815794,2,True
0.08007194244604315,0.08608843879304581,3,False
0.08037410071942445,0.7223038005075585,1,False
0.08037410071942445,0.19541279886569268,2,True
0.08037410071942445,0.08602630821981977,3,False
0.08067625899280575,0.7219274435138682,1,False
0.08067625899280575,0.19526519285417,2,True
0.08067625899280575,0.0859644572860529,3,False
0.08097841726618704,0.7215476943967154,1,False
0.08097841726618704,0.19511826198323703,2,True
0.08097841726618704,0.08590288369972542,3,False
0.08128057553956833,0.7211644132139892,1,False
0.08128057553956833,0.19497200066043843,2,True
0.08128057553956833,0.08584158519599294,3,False
0.08158273381294964,1.4029563051069621e-11,0,True
0.08158273381294964,0.7207774525653802,1,False
0.08158273381294964,0.1948264033601593,2,True
0.08158273381294964,0.08578055953679187,3,False
0.08188489208633093,0.7203866545178235,1,False
0.08188489208633093,0.1946814646225767,2,True
0.08188489208633093,0.0857198045104738,3,False
0.08218705035971222,0.719991851643496,1,False
0.08218705035971222,0.19453717905264406,2,True
0.08218705035971222,0.08565931793132371,3,False
0.08248920863309352,0.7195928650503937,1,False
0.08248920863309352,0.19439354131908337,2,True
0.08248920863309352,0.0855990976391831,3,False
0.08279136690647482,0.7191895039920697,1,False
0.08279136690647482,0.19425054615340895,2,True
0.08279136690647482,0.08553914149906698,3,False
0.0830935251798561,2.6723484269672677e-12,0,True
0.0830935251798561,0.718781562793328,1,False
0.0830935251798561,0.19410818834895077,2,True
0.0830935251798561,0.08547944740077787,3,False
0.0833956834532374,0.7183688214109762,1,False
0.0833956834532374,0.19396646275991705,2,True
0.0833956834532374,0.08542001325852694,3,False
0.0836978417266187,0.7179510446341293,1,False
0.0836978417266187,0.19382536430046585,2,True
0.0836978417266187,0.08536083701056954,3,False
0.08399999999999999,0.7175279773507577,1,False
0.08399999999999999,0.19368488794378827,2,True
0.08399999999999999,0.0853019166188415,3,False
