subject_id,success,cost,RMSE,NRMSE,r_max,K_M,c,d,g,u,p_low,p_high,H_on,H_off,tau_q,alpha,p_gap,H_band
36,True,332.21753807616625,10.523268473184654,0.5577911760417564,0.4516457061839334,1.999999984057796,0.09407495983337322,0.19999999997452356,0.10000000103379411,0.5000000000000001,0.7999999999751737,2.271736798597101,0.5274613199208533,0.6544287272181188,9.990301734305884,1.99999850553783,1.4717367986219274,0.12696740729726552
39,True,152.6883194917987,7.134150720111416,0.5604821083306532,0.5999999999999996,1.9999999999999953,0.021420871556588457,0.19999999999999998,0.10000000000000002,0.5000000000000001,0.7999999999999994,2.418716996723077,0.5274613199208524,0.6544287272181188,4.197113415224159,1.9999999999999176,1.6187169967230775,0.1269674072972664
24,True,19.009946399710557,2.517270108650146,0.5639538354615923,0.5999999844903262,1.9999999999997116,0.02000011223379554,0.19999999999999998,0.10000000000000002,0.5000000000000001,0.7999999999999999,3.2651498486034374,0.5877509387752878,0.6892869578066299,4.325983628602398,1.8564530139713025,2.4651498486034376,0.10153601903134202
37,True,566.2417180638811,13.738531193494705,0.5653380766473879,0.5242807476052878,1.9999999837119455,0.02392435397156866,0.19999999999993687,0.10000000000005067,0.5000000000000001,0.799999999871371,3.9999971826382112,0.5378937409460259,0.7837167134291262,23.99999242089501,0.6464773610203911,3.19999718276684,0.24582297248310025
38,True,294.37638463617054,9.905829674761735,0.608569739146151,0.5081937052583112,1.9996945915445747,0.04252445360546922,0.19998959884835682,0.6876356570072106,0.5000073534829378,0.799957119233911,3.4975187324922627,0.5274613199208524,0.6544287272181188,15.96954679975574,1.996873202051216,2.697561613258352,0.1269674072972664
23,True,16.56015216779729,2.3494788193552836,0.6304128788832116,0.35122878169395116,1.9999999999999998,0.10411461793893205,0.19999999999999998,0.10000000000000002,0.5000000000000001,0.7999999999999999,2.4374444413306544,0.30113730659960425,0.6582540823085842,4.260792906212072,1.5048294871857952,1.6374444413306546,0.3571167757089799
9,True,231.91938672133176,8.792409353552866,0.6660101492632732,0.25530753540320594,1.8669142677502224,0.10480427263490212,0.194167603548324,0.10000913295644696,0.5044025267042485,0.7483621125060488,2.5226697954735635,0.5273775547256933,0.9472499999999999,4.035643290821417,1.6596821555273562,1.7743076829675148,0.41987244527430667
10,True,126.60580313430607,6.496301592298654,0.6757966677668257,0.46817088983898664,1.9977131872204266,0.07797424254684834,0.19999969014291302,0.10000000000000002,0.5000000000000117,0.7999767906801372,3.938264224614851,0.7277637989415151,0.7718298358120299,23.99273125425308,1.9400745708199323,3.138287433934714,0.0440660368705148
19,True,108.34667354692277,6.009622105338592,0.7155672395044012,0.585359787135365,1.9999999998204248,0.020323461464544786,0.19999999999999984,0.10000000000000002,0.5000000000000001,0.7999999999997183,3.930757155728762,0.5551341756021928,0.712246561416828,20.9376868027074,1.999999353256685,3.130757155729044,0.15711238581463516
17,True,405.77045266821125,11.62999645554849,0.7202836977959831,0.35410461258203096,1.9989516088357921,0.08547110188413722,0.1998770753325045,0.10000010774581299,0.5000000388089266,0.7999988577291974,2.924001118817013,0.7258650485699685,0.7752834881206916,4.771819767745181,1.983531469799667,2.1240022610878158,0.049418439550723114
32,True,112.50405505420012,6.123834720559771,0.758458246761817,0.4510754848451094,1.999999994309651,0.020154493297996387,0.19999999999994703,0.10000000000000002,0.5000000000000001,0.7999999999948535,3.0772907090031425,0.5274613199208521,0.654428727218119,9.533472849617121,1.9999865400325996,2.2772907090082892,0.12696740729726685
5,True,133.0267539955732,6.658997772327134,0.7665496205317585,0.485791746493799,1.999999999936213,0.05302485327916609,0.19999999999994794,0.10000000000000002,0.5000000000001056,0.7999999999999761,2.892136284015301,0.5274613199208524,0.6544287272181188,4.197113415224159,1.9999970437644121,2.092136284015325,0.1269674072972664
35,True,69.041401271214,4.797270101186507,0.8138448252143228,0.38299263930368527,1.9999993142890296,0.11018291439125201,0.19999994765877996,0.10000000082488886,0.5000000000000001,0.7999999998936913,2.9650742008661095,0.5808657907965367,0.738370570742157,5.47393948633708,1.9958591888844115,2.165074200972418,0.1575047799456203
4,True,101.28835564061234,5.810575291099621,0.8416865652137806,0.5997420786200134,1.9999999999998967,0.1869389399463178,0.19999999999999998,0.10000000000000002,0.5000000000000001,0.7999999999999999,2.846238982582963,0.5418660560040086,0.6618679455133792,4.3912132283756895,1.99999999852742,2.046238982582963,0.12000188950937063
3,True,52.59132432091165,4.186936999801153,0.9783457369370169,0.13685572944255392,1.9132404036459116,0.06361424552235792,0.19614968907196265,0.10009117653595682,0.5000029621676015,0.7666628601602735,3.6541709777854483,0.5504130676528955,0.7129333446999252,18.274404680798472,1.827048353722122,2.887508117625175,0.16252027704702965
30,True,226.2526353226321,9.51320419885187,1.0319835772024848,0.4597058550259736,1.999976489365706,0.04065478210007792,0.1999999675417097,0.10000044880158097,0.5000000000000001,0.7999998698021709,3.9787594809867337,0.5378937409460259,0.7837167134291262,22.436398624925072,0.6464773610203911,3.178759611184563,0.24582297248310025
21,True,284.5202930098367,9.738588073737668,1.3444695806761853,0.3284576080995498,1.9979562886677782,0.10175613226291153,0.19997333229975528,0.1000002568572804,0.5000074403736129,0.7997776916704598,3.2924163970701974,0.537893740945975,0.783716713429132,21.85667734621083,1.981285355152924,2.4926387053997376,0.245822972483157
1,True,181.46276328764264,7.777376663280977,1.5657593843424196,0.3116173559515636,1.99096654991918,0.11878002159922221,0.19982280827439214,0.1000000477174203,0.5000346790860445,0.7981555137897743,3.534063594395301,0.555134175602193,0.7122466377793751,17.312995574618856,1.963252686616131,2.735908080605527,0.1571124621771821
8,True,193.81309191906968,8.037683993105428,1.570807413133188,0.5961043412406427,1.9999999999879854,0.22770883320115412,0.19999999999999762,0.10000000000000002,0.5000000000000001,0.7999999999999842,3.9199207575955217,0.5418660560040086,0.6618679455133792,4.3912132283756895,1.999999953076133,3.1199207575955374,0.12000188950937063
26,True,171.24377854894783,7.555214061581309,2.065183388810471,0.4325565952526422,1.9905009207645106,0.058584284186341415,0.19813421796419756,0.13055861740222197,0.5000000000202469,0.7988967140889205,3.6757707040387366,0.74775,0.8466084102289968,20.16841954670915,1.9447790149968507,2.876873989949816,0.09885841022899677
12,True,177.0244366037241,7.681675958706843,2.457288420399645,0.45391916250686565,1.9999713486277921,0.048675194503599535,0.19999974865291506,0.10000007477082884,0.5000000000000001,0.7999990612885345,3.9836211910758066,0.7326035551842284,0.7826021728109848,23.99992668857108,1.99878806778746,3.183622129787272,0.04999861762675639
