d,H,seed,stable
0.05379831932773477,0.20160962734697785,2,True
0.05379831932773477,0.20160962734492013,3,True
0.054252100840339844,0.7253481934510541,1,False
0.054252100840339844,0.20126524718546537,2,True
0.054252100840339844,0.2012652471833676,3,True
0.054705882352944914,0.724932562206344,1,False
0.054705882352944914,0.20092437556287113,2,True
0.054705882352944914,0.20092437556072837,3,True
0.05515966386554999,0.7245165200089387,1,False
0.05515966386554999,0.20058694812196715,2,True
0.05515966386554999,0.2005869481197771,3,True
0.05561344537815506,0.7241000108305904,1,False
0.05561344537815506,0.200252902201374,2,True
0.05561344537815506,0.20025290219913663,3,True
0.05606722689076013,0.7236829778151999,1,False
0.05606722689076013,0.1999221767775097,2,True
0.05606722689076013,0.19992217677522664,3,True
0.05652100840336521,0.7232653636096434,1,False
0.05652100840336521,0.1995947124089744,2,True
0.05652100840336521,0.19959471240664867,3,True
0.056974789915970284,0.7228471097225563,1,False
0.056974789915970284,0.19927045118325254,2,True
0.056974789915970284,0.19927045118088862,3,True
0.05742857142857535,0.7224281567296151,1,False
0.05742857142857535,0.19894933666561865,2,True
0.05742857142857535,0.19894933666322154,3,True
0.05788235294118042,0.7220084440389145,1,False
0.05788235294118042,0.19863131385013585,2,True
0.05788235294118042,0.1986313138477109,3,True
0.0583361344537855,0.7215879099382456,1,False
0.0583361344537855,0.19831632911264951,2,True
0.0583361344537855,0.1983163291102023,3,True
0.05878991596639058,1.153263540642436e-11,0,True
0.05878991596639058,0.7211664917285445,1,False
0.05878991596639058,0.1980043301656775,2,True
0.05878991596639058,0.19800433016321348,3,True
0.05924369747899565,0.720744125135872,1,False
0.05924369747899565,0.19769526601510856,2,True
0.05924369747899565,0.19769526601263274,3,True
0.059697478991600716,4.0756749093379015e-09,0,True
0.059697478991600716,0.7203207441539594,1,False
0.059697478991600716,0.19738908691862053,2,True
0.059697478991600716,0.19738908691613732,3,True
0.06015126050420579,0.7198962815734811,1,False
0.06015126050420579,0.19708574434574033,2,True
0.06015126050420579,0.19708574434325354,3,True
0.06060504201681086,0.7194706683754671,1,False
0.06060504201681086,0.19678519093946775,2,True
0.06060504201681086,0.19678519093698008,3,True
0.06105882352941594,0.7190438338462498,1,False
0.06105882352941594,0.19648738047939002,2,True
0.06105882352941594,0.19648738047690328,3,True
0.06151260504202101,0.7186157052241399,1,False
0.06151260504202101,0.19619226784622026,2,True
0.06151260504202101,0.19619226768371936,3,True
0.06196638655462608,0.7181862077147978,1,False
0.06196638655462608,0.19589980898769374,2,True
0.06196638655462608,0.19589980885583522,3,True
0.062420168067231156,0.7177552642617788,1,False
0.062420168067231156,0.19560996088576013,2,True
0.062420168067231156,0.19560996078396262,3,True
0.06287394957983623,0.7173227955016555,1,False
0.06287394957983623,0.1953226815250159,2,True
0.06287394957983623,0.19532268145273207,3,True
0.0633277310924413,0.7168887194644091,1,False
0.0633277310924413,0.19503792986231702,2,True
0.0633277310924413,0.19503792981905668,3,True
0.06378151260504637,0.7164529514590176,1,False
0.06378151260504637,0.19475566579752315,2,True
0.06378151260504637,0.19475566578280862,3,True
0.06423529411765144,0.7160154038670951,1,False
0.06423529411765144,0.19447585014532462,2,True
0.06423529411765144,0.19447585015873994,3,True
0.06468907563025653,0.7155759859221111,1,False
0.06468907563025653,0.19419844460810154,2,True
0.06468907563025653,0.19419844464927344,3,True
0.0651428571428616,0.7151346034880335,1,False
0.0651428571428616,0.1939234117497685,2,True
0.0651428571428616,0.19392341181841982,3,True
0.06559663865546667,8.535039627336662e-13,0,True
0.06559663865546667,0.714691158807985,1,False
0.06559663865546667,0.19365071497057304,2,True
0.06559663865546667,0.19365071506645345,3,True
0.06605042016807175,0.7142455503061609,1,False
0.06605042016807175,0.19338031848279,2,True
0.06605042016807175,0.1933803186057017,3,True
0.06650420168067682,0.7137976719596805,1,False
0.06650420168067682,0.19311218728729185,2,True
0.06650420168067682,0.1931121874371115,3,True
0.06695798319328189,0.7133474136439043,1,False
0.06695798319328189,0.19284628715094487,2,True
0.06695798319328189,0.19284628732761497,3,True
0.06741176470588696,0.7128946601345585,1,False
0.06741176470588696,0.19258258458479932,2,True
0.06741176470588696,0.19258258478832557,3,True
0.06786554621849203,0.7124392910512026,1,False
0.06786554621849203,0.192321046823049,2,True
0.06786554621849203,0.19232104682088325,3,True
0.06831932773109711,0.7119811803876912,1,False
0.06831932773109711,0.19206164180271257,2,True
0.06831932773109711,0.19206164180053503,3,True
0.06877310924370218,0.7115201960461508,1,False
0.06877310924370218,0.19180433814402525,2,True
0.06877310924370218,0.1918043381418358,3,True
0.06922689075630725,0.7110561993798293,1,False
0.06922689075630725,0.1915491051314949,2,True
0.06922689075630725,0.19154910512929296,3,True
0.06968067226891232,0.710589044586949,1,False
0.06968067226891232,0.19129591269560797,2,True
0.06968067226891232,0.19129591269339177,3,True
0.07013445378151739,0.7101185781495404,1,False
0.07013445378151739,0.19104473139515188,2,True
0.07013445378151739,0.19104473139291958,3,True
0.07058823529412248,0.7096446381223138,1,False
0.07058823529412248,0.19079553240013483,2,True
0.07058823529412248,0.19079553239788266,3,True
0.07104201680672755,0.7091670535600686,1,False
0.07104201680672755,0.19054828747527167,2,True
0.07104201680672755,0.19054828747299485,3,True
0.07149579831933262,0.7086856433513972,1,False
0.07149579831933262,0.19030296896402155,2,True
0.07149579831933262,0.1903029689617133,3,True
0.0719495798319377,0.708200215796545,1,False
0.0719495798319377,0.19005954977315057,2,True
0.0719495798319377,0.1900595497708017,3,True
0.07240336134454277,0.7077105668142327,1,False
0.07240336134454277,0.1898180033578003,2,True
0.07240336134454277,0.18981800335539833,3,True
0.07285714285714784,0.7072164798861196,1,False
0.07285714285714784,0.189578303707043,2,True
0.07285714285714784,0.1895783037045715,3,True
0.07331092436975291,0.7067177237930784,1,False
0.07331092436975291,0.18934042536782003,2,True
0.07331092436975291,0.18934042532734136,3,True
0.07376470588235798,0.7062140519855999,1,False
0.07376470588235798,0.1891043432826722,2,True
0.07376470588235798,0.18910434323915234,3,True
0.07421848739496306,0.7057051989860342,1,False
0.07421848739496306,0.18887003299530358,2,True
0.07421848739496306,0.18887003294877872,3,True
0.07467226890756813,0.7051908822115791,1,False
0.07467226890756813,0.18863747049513147,2,True
0.07467226890756813,0.18863747044564178,3,True
0.0751260504201732,0.7046707961970458,1,False
0.0751260504201732,0.188406632239962,2,True
0.0751260504201732,0.18840663218753437,3,True
0.07557983193277829,0.704144611627333,1,False
0.07557983193277829,0.18817749514406207,2,True
0.07557983193277829,0.18817749508872716,3,True
0.07603361344538334,0.7036119734998856,1,False
0.07603361344538334,0.1879500365666938,2,True
0.07603361344538334,0.18795003650844652,3,True
0.07648739495798842,1.8566552067545848e-12,0,True
0.07648739495798842,0.7030724957434004,1,False
0.07648739495798842,0.18772423430085802,2,True
0.07648739495798842,0.18772423423971213,3,True
0.0769411764705935,0.7025257590132239,1,False
0.0769411764705935,0.1875000665625787,2,True
0.0769411764705935,0.1875000664985189,3,True
0.07739495798319856,0.7019713058406697,1,False
0.07739495798319856,0.18727751198036655,2,True
0.07739495798319856,0.18727751191335462,3,True
0.07784873949580365,0.7014086355734227,1,False
0.07784873949580365,0.1870565495850067,2,True
0.07784873949580365,0.6472819071069902,3,False
0.07830252100840872,0.7008371981524292,1,False
0.07830252100840872,0.18683715879975585,2,True
0.07830252100840872,0.6473700430975262,3,False
0.07875630252101379,0.7002563873107452,1,False
0.07875630252101379,0.18661931943074575,2,True
0.07875630252101379,0.6474577801071281,3,False
0.07921008403361886,0.6996655311391673,1,False
0.07921008403361886,0.18640301165781487,2,True
0.07921008403361886,0.647545123183895,3,False
0.07966386554622393,0.6990638825356678,1,False
0.07966386554622393,0.18618821602528524,2,True
0.07966386554622393,0.6476320771138802,3,False
0.08011764705882901,0.6984506062575285,1,False
0.08011764705882901,0.18597491343346065,2,True
0.08011764705882901,0.6477186465928647,3,False
0.08057142857143408,0.6978247634830077,1,False
0.08057142857143408,0.18576308513002018,2,True
0.08057142857143408,0.6478048365308336,3,False
0.08102521008403915,0.697185293228955,1,False
0.08102521008403915,0.18555271270174134,2,True
0.08102521008403915,0.18555271262780035,3,True
0.08147899159664423,0.6965309871596049,1,False
0.08147899159664423,0.18534377806676194,2,True
0.08147899159664423,0.18534377798230858,3,True
0.08193277310924929,0.6958604622883443,1,False
0.08193277310924929,0.18513626346645443,2,True
0.08193277310924929,0.18513626338231415,3,True
0.08238655462185437,0.6951721185692163,1,False
0.08238655462185437,0.18493015145822359,2,True
0.08238655462185437,0.1849301513746674,3,True
0.08284033613445944,0.6944640919246795,1,False
0.08284033613445944,0.1847254249080157,2,True
0.08284033613445944,0.1847254248252093,3,True
0.08329411764706451,0.6937341889586254,1,False
0.08329411764706451,0.18452206698317836,2,True
0.08329411764706451,0.18452206690127154,3,True
0.0837478991596696,0.6929797948825029,1,False
0.0837478991596696,0.18432006114573377,2,True
0.0837478991596696,0.1843200610647682,3,True
0.08420168067227467,0.6921977543172582,1,False
0.08420168067227467,0.18411939114543147,2,True
0.08420168067227467,0.18411939106547992,3,True
0.08465546218487974,0.6913841992821793,1,False
0.08465546218487974,0.18392004101344872,2,True
0.08465546218487974,0.18392004093451453,3,True
0.08510924369748482,0.6905343014385014,1,False
0.08510924369748482,0.18372199505584078,2,True
0.08510924369748482,0.18372199497796426,3,True
0.08556302521008988,0.6896419008786353,1,False
0.08556302521008988,0.18352523784752198,2,True
0.08556302521008988,0.18352523777073357,3,True
0.08601680672269496,0.688698928381341,1,False
0.08601680672269496,0.18332975422625394,2,True
0.08601680672269496,0.1833297541505386,3,True
0.08647058823530003,0.6876944574918699,1,False
0.08647058823530003,0.18313552928668428,2,True
0.08647058823530003,0.18313552921207515,3,True
0.0869243697479051,0.6866130519713196,1,False
0.0869243697479051,0.18294254837483964,2,True
0.0869243697479051,0.1829425483013412,3,True
0.08737815126051018,0.6854316328928165,1,False
0.08737815126051018,0.18275079708249337,2,True
0.08737815126051018,0.18275079701012015,3,True
0.08783193277311524,0.6841128351699489,1,False
0.08783193277311524,0.18256026124185473,2,True
0.08783193277311524,0.18256026117060722,3,True
0.08828571428572032,0.6825883597643028,1,False
0.08828571428572032,0.182370926920302,2,True
0.08828571428572032,0.18237092685018438,3,True
0.0887394957983254,0.6807038327860192,1,False
0.0887394957983254,0.18218278041532857,2,True
0.0887394957983254,0.1821827803463337,3,True
0.08919327731093046,0.6778688656475795,1,False
0.08919327731093046,0.18199580824956568,2,True
0.08919327731093046,0.18199580818168692,3,True
0.08964705882353555,0.1818099971659776,2,True
0.08964705882353555,0.18180999709920453,3,True
0.09010084033614062,0.18162533412318196,2,True
0.09010084033614062,0.18162533405748238,3,True
0.09055462184874569,0.0,0,False
0.09055462184874569,0.1814418062908355,2,True
0.09055462184874569,0.18144180622618428,3,True
0.09100840336135077,0.18125940104523897,2,True
0.09100840336135077,0.18125940098158708,3,True
0.09146218487395583,0.18107810596494964,2,True
0.09146218487395583,0.18107810590224813,3,True
0.09191596638656091,0.18089790882658377,2,True
0.09191596638656091,0.18089790876478312,3,True
0.09236974789916598,0.1807187976007179,2,True
0.09236974789916598,0.18071879753974932,3,True
0.09282352941177105,0.18054076044784884,2,True
0.09282352941177105,0.1805407603876381,3,True
0.09327731092437613,0.18036378543119064,2,True
0.09327731092437613,0.18036378565496783,3,True
0.09373109243698119,0.1801878618656139,2,True
0.09373109243698119,0.18018786187047572,3,True
0.09418487394958627,0.18001297773724964,2,True
0.09418487394958627,0.18001297774140715,3,True
0.09463865546219134,0.6503105695996698,1,False
0.09463865546219134,0.17983912214677505,2,True
0.09463865546219134,0.1798391221498968,3,True
0.09509243697479641,0.0,0,False
0.09509243697479641,0.6503866710825983,1,False
0.09509243697479641,0.17966628414623068,2,True
0.09509243697479641,0.17966628414944052,3,True
0.0955462184874015,0.6504625113034929,1,False
0.0955462184874015,0.1794944529608683,2,True
0.0955462184874015,0.1794944529614539,3,True
0.09600000000000657,0.6505380935063267,1,False
0.09600000000000657,0.1793236178582138,2,True
0.09600000000000657,0.17932361797191235,3,True
