d,p_high,bistable
0.09315789473690297,3.265129697397521,True
0.09600000000006273,3.265129697397521,True
0.04200000000002744,3.3997742210015423,True
0.04484210526318719,3.3997742210015423,True
0.04768421052634694,3.3997742210015423,True
0.0505263157895067,3.3997742210015423,True
0.05336842105266645,3.3997742210015423,True
0.056210526315826195,3.3997742210015423,True
0.05905263157898595,3.3997742210015423,True
0.061894736842145706,3.3997742210015423,True
0.06473684210530545,3.3997742210015423,True
0.0675789473684652,3.3997742210015423,True
0.07042105263162496,3.3997742210015423,True
0.07326315789478471,3.3997742210015423,True
0.07610526315794447,3.3997742210015423,True
0.07894736842110422,3.3997742210015423,True
0.08178947368426397,3.3997742210015423,True
0.08463157894742371,3.3997742210015423,True
0.08747368421058346,3.3997742210015423,True
0.09031578947374322,3.3997742210015423,True
0.09315789473690297,3.3997742210015423,True
0.09600000000006273,3.3997742210015423,True
0.04200000000002744,3.5344187446055635,True
0.04484210526318719,3.5344187446055635,True
0.04768421052634694,3.5344187446055635,True
0.0505263157895067,3.5344187446055635,True
0.05336842105266645,3.5344187446055635,True
0.056210526315826195,3.5344187446055635,True
0.05905263157898595,3.5344187446055635,True
0.061894736842145706,3.5344187446055635,True
0.06473684210530545,3.5344187446055635,True
0.0675789473684652,3.5344187446055635,True
0.07042105263162496,3.5344187446055635,True
0.07326315789478471,3.5344187446055635,True
0.07610526315794447,3.5344187446055635,True
0.07894736842110422,3.5344187446055635,True
0.08178947368426397,3.5344187446055635,True
0.08463157894742371,3.5344187446055635,True
0.08747368421058346,3.5344187446055635,True
0.09031578947374322,3.5344187446055635,True
0.09315789473690297,3.5344187446055635,True
0.09600000000006273,3.5344187446055635,True
0.04200000000002744,3.669063268209585,True
0.04484210526318719,3.669063268209585,True
0.04768421052634694,3.669063268209585,True
0.0505263157895067,3.669063268209585,True
0.05336842105266645,3.669063268209585,True
0.056210526315826195,3.669063268209585,True
0.05905263157898595,3.669063268209585,True
0.061894736842145706,3.669063268209585,True
0.06473684210530545,3.669063268209585,True
0.0675789473684652,3.669063268209585,True
0.07042105263162496,3.669063268209585,True
0.07326315789478471,3.669063268209585,True
0.07610526315794447,3.669063268209585,True
0.07894736842110422,3.669063268209585,True
0.08178947368426397,3.669063268209585,True
0.08463157894742371,3.669063268209585,True
0.08747368421058346,3.669063268209585,True
0.09031578947374322,3.669063268209585,True
0.09315789473690297,3.669063268209585,True
0.09600000000006273,3.669063268209585,True
0.04200000000002744,3.803707791813607,True
0.04484210526318719,3.803707791813607,True
0.04768421052634694,3.803707791813607,True
0.0505263157895067,3.803707791813607,True
0.05336842105266645,3.803707791813607,True
0.056210526315826195,3.803707791813607,True
0.05905263157898595,3.803707791813607,True
0.061894736842145706,3.803707791813607,True
0.06473684210530545,3.803707791813607,True
0.0675789473684652,3.803707791813607,True
0.07042105263162496,3.803707791813607,True
0.07326315789478471,3.803707791813607,True
0.07610526315794447,3.803707791813607,True
0.07894736842110422,3.803707791813607,True
0.08178947368426397,3.803707791813607,True
0.08463157894742371,3.803707791813607,True
0.08747368421058346,3.803707791813607,True
0.09031578947374322,3.803707791813607,True
0.09315789473690297,3.803707791813607,True
0.09600000000006273,3.803707791813607,True
0.04200000000002744,3.938352315417628,True
0.04484210526318719,3.938352315417628,True
0.04768421052634694,3.938352315417628,True
0.0505263157895067,3.938352315417628,True
0.05336842105266645,3.938352315417628,True
0.056210526315826195,3.938352315417628,True
0.05905263157898595,3.938352315417628,True
0.061894736842145706,3.938352315417628,True
0.06473684210530545,3.938352315417628,True
0.0675789473684652,3.938352315417628,True
0.07042105263162496,3.938352315417628,True
0.07326315789478471,3.938352315417628,True
0.07610526315794447,3.938352315417628,True
0.07894736842110422,3.938352315417628,True
0.08178947368426397,3.938352315417628,True
0.08463157894742371,3.938352315417628,True
0.08747368421058346,3.938352315417628,True
0.09031578947374322,3.938352315417628,True
0.09315789473690297,3.938352315417628,True
0.09600000000006273,3.938352315417628,True
0.04200000000002744,4.072996839021649,True
0.04484210526318719,4.072996839021649,True
0.04768421052634694,4.072996839021649,True
0.0505263157895067,4.072996839021649,True
0.05336842105266645,4.072996839021649,True
0.056210526315826195,4.072996839021649,True
0.05905263157898595,4.072996839021649,True
0.061894736842145706,4.072996839021649,True
0.06473684210530545,4.072996839021649,True
0.0675789473684652,4.072996839021649,True
0.07042105263162496,4.072996839021649,True
0.07326315789478471,4.072996839021649,True
0.07610526315794447,4.072996839021649,True
0.07894736842110422,4.072996839021649,True
0.08178947368426397,4.072996839021649,True
0.08463157894742371,4.072996839021649,True
0.08747368421058346,4.072996839021649,True
0.09031578947374322,4.072996839021649,True
0.09315789473690297,4.072996839021649,True
0.09600000000006273,4.072996839021649,True
0.04200000000002744,4.207641362625671,True
0.04484210526318719,4.207641362625671,True
0.04768421052634694,4.207641362625671,True
0.0505263157895067,4.207641362625671,True
0.05336842105266645,4.207641362625671,True
0.056210526315826195,4.207641362625671,True
0.05905263157898595,4.207641362625671,True
0.061894736842145706,4.207641362625671,True
0.06473684210530545,4.207641362625671,True
0.0675789473684652,4.207641362625671,True
0.07042105263162496,4.207641362625671,True
0.07326315789478471,4.207641362625671,True
0.07610526315794447,4.207641362625671,True
0.07894736842110422,4.207641362625671,True
0.08178947368426397,4.207641362625671,True
0.08463157894742371,4.207641362625671,True
0.08747368421058346,4.207641362625671,True
0.09031578947374322,4.207641362625671,True
0.09315789473690297,4.207641362625671,True
0.09600000000006273,4.207641362625671,True
0.04200000000002744,4.342285886229693,True
0.04484210526318719,4.342285886229693,True
0.04768421052634694,4.342285886229693,True
0.0505263157895067,4.342285886229693,True
0.05336842105266645,4.342285886229693,True
0.056210526315826195,4.342285886229693,True
0.05905263157898595,4.342285886229693,True
0.061894736842145706,4.342285886229693,True
0.06473684210530545,4.342285886229693,True
0.0675789473684652,4.342285886229693,True
0.07042105263162496,4.342285886229693,True
0.07326315789478471,4.342285886229693,True
0.07610526315794447,4.342285886229693,True
0.07894736842110422,4.342285886229693,True
0.08178947368426397,4.342285886229693,True
0.08463157894742371,4.342285886229693,True
0.08747368421058346,4.342285886229693,True
0.09031578947374322,4.342285886229693,True
0.09315789473690297,4.342285886229693,True
0.09600000000006273,4.342285886229693,True
0.04200000000002744,4.476930409833714,True
0.04484210526318719,4.476930409833714,True
0.04768421052634694,4.476930409833714,True
0.0505263157895067,4.476930409833714,True
0.05336842105266645,4.476930409833714,True
0.056210526315826195,4.476930409833714,True
0.05905263157898595,4.476930409833714,True
0.061894736842145706,4.476930409833714,True
0.06473684210530545,4.476930409833714,True
0.0675789473684652,4.476930409833714,True
0.07042105263162496,4.476930409833714,True
0.07326315789478471,4.476930409833714,True
0.07610526315794447,4.476930409833714,True
0.07894736842110422,4.476930409833714,True
0.08178947368426397,4.476930409833714,True
0.08463157894742371,4.476930409833714,True
0.08747368421058346,4.476930409833714,True
0.09031578947374322,4.476930409833714,True
0.09315789473690297,4.476930409833714,True
0.09600000000006273,4.476930409833714,True
