metabolite,local_sample_id,butyrate_intensity_norm,butyrate_log1p_norm,median_norm_factor,subject_id,time_hr
butyrate,SM-7I1GX,,,0.7400323391322983,,
butyrate,SM-7I1H2,,,0.866569259641672,,
butyrate,SM-7I9G4,,,1.1333632048209983,,
butyrate,SM-7I9GC,,,0.9455598631106609,,
butyrate,SM-7IKZB,,,1.1894800413005786,,
butyrate,SM-7IKZF,,,1.340655744092264,,
butyrate,SM-7IKZN,,,1.5055203807965296,,
butyrate,SM-7IL14,,,0.44352665380893935,,
butyrate,SM-7IL1G,,,1.1045047502159189,,
butyrate,SM-7IL1K,,,0.5011903138454346,,
butyrate,SM-7IL1O,,,0.9772574078042509,,
butyrate,SM-7IL1S,,,0.8715668894040638,,
butyrate,SM-7IWEO,,,0.6698252517971596,,
butyrate,SM-7IWES,,,0.6975758638379667,,
butyrate,SM-7IWEW,,,0.7522809478352912,,
butyrate,SM-7IWF5,,,0.7402024767359555,,
butyrate,SM-7IWF9,,,1.184279804926198,,
butyrate,SM-7IWFL,,,1.742138928392849,,
butyrate,SM-7J5TO,,,0.6891300253907645,,
butyrate,SM-7J5TW,,,0.8270817504691772,,
butyrate,SM-7J5U1,,,1.617648854168696,,
butyrate,SM-7J5UD,,,1.0614781191352853,,
butyrate,SM-7K1UO,,,2.008248426876546,,
butyrate,SM-7K1UW,,,0.6347171624684239,,
butyrate,SM-7K1V1,,,1.0085107764638652,,
butyrate,SM-7K1V5,,,1.937155584994123,,
butyrate,SM-7K1V9,,,1.4017299487639048,,
butyrate,SM-7K1VZ,,,0.7723519900255207,,
butyrate,SM-7K1W8,,,0.9622216594260778,,
butyrate,SM-7K1WG,,,0.8439916100082471,,
butyrate,SM-7K259,,,1.182495308228296,,
butyrate,SM-7KMR8,,,0.9583968102446215,,
butyrate,SM-7M36P,,,1.2531218951510783,,
butyrate,SM-7M8S2,,,1.4185618826829791,,
butyrate,SM-7M8SE,,,0.756975966440033,,
butyrate,SM-7MCTQ,,,1.1567512809023788,,
butyrate,SM-7MCUF,,,1.6650730877377544,,
butyrate,SM-7NH6E,,,2.173491002837791,,
butyrate,SM-7NSP1,,,1.383387556577247,,
butyrate,SM-7R3AC,,,1.4902846233270344,,
butyrate,SM-7R3AG,,,1.0297039475820329,,
butyrate,SM-7RFYJ,,,0.6871559096842065,,
butyrate,SM-9HYXZ,,,0.6290805426220673,,
butyrate,SM-9IMBZ,,,1.7155273291643127,,
butyrate,SM-9IT11,,,0.8676680108836116,,
butyrate,SM-9J5IT,,,0.9362217763145078,,
butyrate,SM-9J5IX,,,1.269946036508153,,
butyrate,SM-9JUD6,,,0.8649432117044281,,
butyrate,SM-9JYA2,,,1.026015468235569,,
butyrate,SM-9JYAI,,,1.519630113057087,,
butyrate,SM-9KOMO,,,1.5369257044151357,,
butyrate,SM-9KOPV,,,0.8867260200138968,,
butyrate,SM-9NBDO,,,1.4121317202729995,,
butyrate,SM-9NBE1,,,1.033483340151825,,
butyrate,SM-9NBEP,,,1.2907002266336782,,
butyrate,SM-9NBF6,,,1.3754105706103523,,
butyrate,SM-9O9R1,,,0.8238880988096862,,
butyrate,SM-9OS5Y,,,0.8025221925671946,,
butyrate,SM-9OS63,,,2.1417752754995356,,
butyrate,SM-9OS67,,,1.3396959602059835,,
butyrate,SM-9OS6B,,,1.7244420200918225,,
butyrate,SM-9OS7N,,,0.866896547245654,,
butyrate,SM-9OS7Z,,,0.8035183417428065,,
butyrate,SM-9OS8G,,,1.0334820413914918,,
butyrate,SM-9OS8K,,,1.1259849473677375,,
butyrate,SM-9P5FG,,,0.9279720506776282,,
butyrate,SM-9P5FO,,,1.30436578286026,,
butyrate,SM-9P5FW,,,1.5729805900268194,,
butyrate,SM-9PJ16,,,1.526835635386024,,
butyrate,SM-9PJ1E,,,0.658029910450475,,
butyrate,SM-9PJ1I,,,0.9155247316436461,,
butyrate,SM-9PPUW,,,1.3769041449936037,,
butyrate,SM-9QMN9,,,1.3027929840966797,,
butyrate,SM-9QMND,,,0.5612423941347984,,
butyrate,SM-9QMNL,,,1.1994272466930316,,
butyrate,SM-9QMOR,,,0.8712876559324125,,
butyrate,SM-9QMQ9,,,0.6394316624781646,,
butyrate,SM-9QVJX,,,1.0419252823180274,,
butyrate,SM-9QVK2,,,0.8869286266258856,,
butyrate,SM-9QXOC,,,0.9560096887520861,,
butyrate,SM-9R78F,,,1.784190190463203,,
butyrate,SM-9RD3C,,,1.1912164838661499,,
butyrate,SM-9RD3K,,,1.667135519146974,,
butyrate,SM-9RRZH,,,1.8245179975713182,,
butyrate,SM-9RRZL,,,1.0397563525614801,,
butyrate,SM-9RRZP,,,0.9968998590845038,,
butyrate,SM-9RTUR,,,0.6409641996714136,,
butyrate,SM-9RTUZ,,,0.7333476196969992,,
butyrate,SM-9RTV8,,,0.7236302948835337,,
butyrate,SM-9RYI7,,,0.9567889449520433,,
butyrate,SM-9SD8V,,,0.8750930237088699,,
butyrate,SM-9SIIW,,,0.8109732260557299,,
butyrate,SM-9SIJ5,,,0.46784723980960174,,
butyrate,SM-9SIJB,,,0.8125979752326404,,
butyrate,SM-9SIZI,,,0.7920126239504393,,
butyrate,SM-9SIZM,,,0.7605605449598358,,
butyrate,SM-9SKIL,,,0.9821485392193151,,
butyrate,SM-9SNJ4,,,1.1482794672485113,,
butyrate,SM-9SNJ8,,,0.982073211119986,,
butyrate,SM-9T55H,,,0.9667075776171644,,
butyrate,SM-9T55L,,,0.940006363925633,,
butyrate,SM-9U25X,,,1.1060087146818363,,
butyrate,SM-9U262,,,1.1607735416544909,,
butyrate,SM-9U26Q,,,1.3936360743670166,,
butyrate,SM-9UCZF,,,1.3246719006708096,,
butyrate,SM-9UW5S,,,1.5853525809614724,,
butyrate,SM-9VE4Y,,,1.3780288714422084,,
butyrate,SM-9VW8T,,,0.7571305189196912,,
butyrate,SM-9VW8X,,,0.6088900144811777,,
butyrate,SM-9VWAW,,,0.8457657166234829,,
butyrate,SM-9VWC6,,,1.03412233023579,,
butyrate,SM-9VWCE,,,0.5336762060613145,,
butyrate,SM-9VWCQ,,,1.5024007584760346,,
butyrate,SM-9W3AD,,,0.5026007675673569,,
butyrate,SM-9W3AZ,,,0.6199476599585696,,
butyrate,SM-9W3B4,,,0.8080808867935555,,
butyrate,SM-9W7VZ,,,1.0184878533439832,,
butyrate,SM-9W7W4,,,0.9908658185761691,,
butyrate,SM-9W7W8,,,1.1863915892280819,,
butyrate,SM-9WOBD,,,1.000809127687622,,
butyrate,SM-9WOBP,,,0.8380484827232406,,
butyrate,SM-9WOBT,,,0.6371848071016215,,
butyrate,SM-9WYEF,,,0.9006747059931296,,
butyrate,SM-9X47O,,,0.9970609053658284,,
butyrate,SM-9XIOJ,,,0.2734046352756294,,
butyrate,SM-9XIOX,,,0.3995947867760223,,
butyrate,SM-9XKWX,,,0.9971362334651576,,
butyrate,SM-9Y49Z,,,1.1212146006636665,,
butyrate,SM-9Y4AC,,,1.001918269012228,,
butyrate,SM-9Y7CW,,,2.2651081542667524,,
butyrate,SM-9YHLB,,,0.9983466780957576,,
butyrate,SM-9YTMA,,,1.0200022078925666,,
butyrate,SM-9ZA1W,,,1.367618008610781,,
butyrate,SM-9ZA5J,,,1.1609566668614808,,
butyrate,SM-9ZA5V,,,0.5846499516211776,,
butyrate,SM-9ZE8H,,,1.3486716928691564,,
butyrate,SM-9ZE8P,,,0.7049593163325606,,
butyrate,SM-9ZE8T,,,1.6534465852343938,,
butyrate,SM-9ZEPA,,,0.941320709382894,,
butyrate,SM-9ZGIF,,,1.1226042742202567,,
butyrate,SM-9ZJIA,,,0.9873461780730293,,
butyrate,SM-9ZJII,,,1.1857162338547855,,
butyrate,SM-9ZK9F,,,1.0920963939919346,,
butyrate,SM-A12KH,,,1.2042859090997642,,
butyrate,SM-A12KL,,,0.6499178534089212,,
butyrate,SM-A12L2,,,1.638466683550551,,
butyrate,SM-A14C6,,,0.7978362652847857,,
butyrate,SM-A14CI,,,0.3716039040735618,,
butyrate,SM-A14CQ,,,0.9760417681323177,,
butyrate,SM-A18YS,,,1.5302163085335048,,
butyrate,SM-A18Z1,,,0.8555414856519452,,
butyrate,SM-A1C87,,,1.2644444877364556,,
butyrate,SM-A1ZUY,,,0.9074100770814257,,
butyrate,SM-A1ZVJ,,,0.8733098257713013,,
butyrate,SM-A2BG6,,,0.6945640386251323,,
butyrate,SM-A2HYM,,,0.9232939159572189,,
butyrate,SM-A2HYU,,,1.041551239342048,,
butyrate,SM-A2HYY,,,0.6540790815166924,,
butyrate,SM-A312T,,,0.4564311364802296,,
butyrate,SM-A373R,,,0.7265589994350392,,
butyrate,SM-A3744,,,0.9797912892144448,,
butyrate,SM-A375P,,,1.4794997175196276,,
butyrate,SM-A3J7F,,,1.298271999376595,,
butyrate,SM-A47RS,,,1.06472891624944,,
butyrate,SM-A47S3,,,1.0472372120810687,,
butyrate,SM-A4O3C,,,1.0249556798036275,,
butyrate,SM-A4UVT,,,1.8428136343859787,,
butyrate,SM-A5A1N,,,1.5281733585292838,,
butyrate,SM-A5A1R,,,0.5499522705577526,,
butyrate,SM-A5A1V,,,1.2424019273603346,,
butyrate,SM-A5QMX,,,0.6638821245121531,,
butyrate,SM-A5QN2,,,0.5724818660588469,,
butyrate,SM-A5QNE,,,0.6650042534400914,,
butyrate,SM-A61QC,,,0.7186040923938101,,
butyrate,SM-A61QG,,,1.0158513698674616,,
butyrate,SM-A62BX,,,1.25539212821362,,
butyrate,SM-A72E7,,,1.2271518835271733,,
butyrate,SM-A77UE,,,0.8321443182482321,,
butyrate,SM-A77UI,,,1.2028105173611787,,
butyrate,SM-A77UY,,,0.9995181599163598,,
butyrate,SM-A77WI,,,1.0727968154396628,,
butyrate,SM-A7J1H,,,0.5224263440545999,,
butyrate,SM-A7J1L,,,0.5309994610144617,,
butyrate,SM-A7J1X,,,0.5423129622775061,,
butyrate,SM-A8MJS,,,1.814212334326885,,
butyrate,SM-A8XLM,,,1.0282181657607814,,
butyrate,SM-A9F53,,,0.7629996168657017,,
butyrate,SM-A9F5B,,,0.8263128843518861,,
butyrate,SM-A9F5R,,,1.1685881825797277,,
butyrate,SM-A9F6G,,,0.9348762606092484,,
butyrate,SM-A9F71,,,1.0128875987869579,,
butyrate,SM-A9F75,,,0.9739195937477677,,
butyrate,SM-A9J97,,,1.3845642334391823,,
butyrate,SM-A9J9N,,,0.6845557914970161,,
butyrate,SM-A9VSE,,,1.4688329989025475,,
butyrate,SM-AADKW,,,0.3947062528816245,,
butyrate,SM-AADL1,,,1.2568805075555383,,
butyrate,SM-AAHYA,,,1.1144246816413732,,
butyrate,SM-AAHYE,,,0.8609040670679836,,
butyrate,SM-ACTNE,,,1.497181040696655,,
butyrate,SM-ACTNU,,,1.2772087042917535,,
butyrate,SM-ACTNY,,,0.7373789717714442,,
butyrate,SM-ACTOF,,,0.7262693758807218,,
butyrate,SM-ADDEW,,,0.7955166793295799,,
butyrate,SM-ADDF5,,,1.171084399940257,,
butyrate,SM-ADICO,,,1.3630749449650308,,
butyrate,SM-ADID5,,,1.1361061866448474,,
butyrate,SM-ADYKC,,,1.6590299559070867,,
butyrate,SM-AE3QV,,,0.9654516763749001,,
butyrate,SM-AE3RC,,,1.1770223321839304,,
butyrate,SM-AEB6U,,,0.6544141616826739,,
butyrate,SM-AF6M6,,,0.7337268577143117,,
butyrate,SM-AF6MI,,,1.230100069483678,,
butyrate,SM-AF6MY,,,0.6872208477008696,,
butyrate,SM-AF6NB,,,1.6470021364607481,,
butyrate,SM-AFCK9,,,0.7415518887222147,,
butyrate,SM-AFCKD,,,0.946939146584585,,
butyrate,SM-AFCKH,,,0.5572967602423486,,
butyrate,SM-AFJ1N,,,0.9582929094179605,,
butyrate,SM-AFSHZ,,,1.106315222120486,,
butyrate,SM-AFSIG,,,0.754600533790497,,
butyrate,SM-AFSIK,,,0.8478930860493659,,
butyrate,SM-AFSIO,,,1.240817439753755,,
butyrate,SM-AG2E3,,,0.8886871481171222,,
butyrate,SM-AG78Z,,,0.8631807939321917,,
butyrate,SM-AGULV,,,1.0469177170390862,,
butyrate,SM-AGUMC,,,1.0847532030676719,,
butyrate,SM-AGUMK,,,0.758895534212594,,
butyrate,SM-AGUN1,,,0.9249797068697928,,
butyrate,SM-AGUN5,,,2.0250063314566247,,
butyrate,SM-AGUND,,,1.6550466579649725,,
butyrate,SM-AGUNH,,,0.7225315436415941,,
butyrate,SM-AHF2E,,,1.4379900385082438,,
butyrate,SM-AHUNW,,,1.0665289980713408,,
butyrate,SM-AHUO1,,,1.1096504386563026,,
butyrate,SM-AI38G,,,1.655911632346925,,
butyrate,SM-AIG54,,,1.4523906930834518,,
butyrate,SM-AIG5S,,,1.0972472774736515,,
butyrate,SM-AIG6P,,,1.0004818400836402,,
butyrate,SM-AIG8M,,,0.7840018702148799,,
butyrate,SM-AIRV5,,,0.6820037274421564,,
butyrate,SM-AJC3J,,,1.5565850395797212,,
butyrate,SM-AJDM5,,,0.7537238705655452,,
butyrate,SM-AK8KS,,,1.0116563739910256,,
butyrate,SM-AK8LH,,,0.8272194190645029,,
butyrate,SM-AKTXS,,,1.452917989778756,,
butyrate,SM-AKTY5,,,0.9791497016098134,,
butyrate,SM-AKTYH,,,0.8273466975771626,,
butyrate,SM-AKTYL,,,1.027542810387485,,
butyrate,SM-AKTYX,,,0.8506100926665497,,
butyrate,SM-AKTZI,,,0.7239030345535187,,
butyrate,SM-AM1I6,,,0.7195963452884222,,
butyrate,SM-AMR2U,,,1.3137817952764086,,
butyrate,SM-AMR37,,,2.1295019903502106,,
butyrate,SM-AMR3J,,,1.1374659887137728,,
butyrate,SM-AN5FR,,,1.2314274025442715,,
butyrate,SM-AN5FZ,,,0.6732280038703058,,
butyrate,SM-APDWQ,,,1.0242985070749968,,
butyrate,SM-APDXF,,,1.4582195294591314,,
butyrate,SM-APDY4,,,1.0294208178293818,,
butyrate,SM-APR9M,,,1.593299695440702,,
butyrate,SM-APR9Q,,,0.7574344288376744,,
butyrate,SM-AQJXS,,,1.3525939490756074,,
butyrate,SM-ARB69,,,0.8884416824141357,,
butyrate,SM-ARMBQ,,,1.3408609482249194,,
butyrate,SM-ARMBY,,,0.8109875124193957,,
butyrate,SM-ARMC7,,,0.8837232861233952,,
butyrate,SM-ARMCB,,,0.5963517822238673,,
butyrate,SM-ARMDG,,,1.4709759534524296,,
butyrate,SM-ARNW1,,,0.6529374711837551,,
butyrate,SM-ARWVG,,,0.8576026183008318,,
butyrate,SM-ASN2R,,,0.724539427116817,,
butyrate,SM-ASN2Z,,,0.6418902157890294,,
butyrate,SM-ATLL1,,,0.947965167247862,,
butyrate,SM-ATVSR,,,0.8668757670803219,,
butyrate,SM-ATVT8,,,1.1190534634691187,,
butyrate,SM-AU2MF,,,0.6004337859513095,,
butyrate,SM-AUNQ5,,,1.0328495451091932,,
butyrate,SM-AUP8B,,,1.3762638561493055,,
butyrate,SM-AV8JF,,,1.2090133967128376,,
butyrate,SM-AVADD,,,1.3884215516289702,,
butyrate,SM-AVADL,,,0.7839135545122181,,
butyrate,SM-AVADT,,,1.2758112381731637,,
butyrate,SM-AVAE6,,,1.181369283019358,,
butyrate,SM-AVJBU,,,0.4527062918444345,,
butyrate,SM-AVPGV,,,0.7222302312442773,,
butyrate,SM-AVPGZ,,,0.6383108323105595,,
butyrate,SM-AVR6W,,,1.0245582591416493,,
butyrate,SM-AVR79,,,0.8319469066775762,,
butyrate,SM-AW574,,,2.5310137473781276,,
butyrate,SM-AWJJY,,,0.9424168631041671,,
butyrate,SM-AWQK7,,,0.9858266284831129,,
butyrate,SM-AXQRD,,,1.2355535641230446,,
butyrate,SM-AXQRH,,,0.7665777015838382,,
butyrate,SM-AXTSZ,,,0.7439714792230816,,
butyrate,SM-AXTT4,,,1.1940594702356602,,
butyrate,SM-AYMHV,,,0.9925918710590741,,
butyrate,SM-B1JO5,,,1.2156240868091406,,
butyrate,SM-B1JOP,,,1.0592962017754053,,
butyrate,SM-B1SBW,,,1.1388686498736955,,
butyrate,SM-B2OQ7,,,0.7850980239361529,,
butyrate,SM-B2OQN,,,0.653546589780055,,
butyrate,SM-B4A4G,,,1.724504360587819,,
butyrate,SM-B4LHS,,,1.016563090530089,,
butyrate,SM-B58FG,,,1.1519510627106426,,
butyrate,SM-B58G1,,,0.5973933880111434,,
butyrate,SM-B5F8Y,,,1.2273518926184956,,
butyrate,SM-B5F9B,,,0.8776308014000637,,
butyrate,SM-B5ORH,,,1.116515685777925,,
butyrate,SM-BYMCC,,,1.0265297773275408,,
butyrate,SM-BZ5M6,,,1.2127901917619632,,
butyrate,SM-BZIQP,,,0.6997577811978467,,
butyrate,SM-BZNKI,,,0.7046813816212425,,
butyrate,SM-BZNLC,,,0.78139395946569,,
butyrate,SM-BZWMX,,,1.5586085081789431,,
butyrate,SM-C1MZ3,,,1.0032507971141544,,
butyrate,SM-C1WB2,,,0.7810783607047074,,
butyrate,SM-CE6ZH,,,1.1319241783717442,,
butyrate,SM-CE9V4,,,0.7100933159299448,,
butyrate,SM-CEFO7,,,1.2150747111881708,,
butyrate,SM-CG7AV,,,0.6506880182865455,,
butyrate,SM-CH32H,,,0.7419843759131909,,
butyrate,SM-CH32P,,,0.6820478852934874,,
butyrate,SM-CHS72,,,1.0918028741566175,,
butyrate,SM-CHS76,,,0.9793094491308046,,
butyrate,SM-CHZLQ,,,0.7650010065392583,,
butyrate,SM-CJ2ZF,,,1.1795029644204607,,
butyrate,SM-CJNBH,,,1.0944523452364718,,
butyrate,SM-CKJ6T,,,0.5803666400420798,,
butyrate,SM-CL4HR,,,1.1027176559973506,,
butyrate,SM-CLM5L,,,0.7914450656848039,,
butyrate,SM-CMUKL,,,1.235134064535401,,
butyrate,SM-CMUKP,,,1.190716461137844,,
butyrate,SM-CNIIF,,,1.9281603709259512,,
butyrate,SM-CNW2E,,,1.3982349847070972,,
butyrate,SM-COSYB,,,0.7036501659166325,,
butyrate,SM-CP6EO,,,1.0125031657283123,,
butyrate,SM-CQEDG,,,1.026550557492873,,
butyrate,SM-CRP6E,,,0.9702726747319683,,
butyrate,SM-CRT7P,,,1.0790204749566539,,
butyrate,SM-CSF71,,,1.0427473976089823,,
butyrate,SM-CSN3P,,,1.0675537199742846,,
butyrate,SM-CTLFU,,,1.2168968719357374,,
butyrate,SM-CTTKY,,,0.9028254531050113,,
