t,d,M,H,B,q,H_var,H_ac1
130.5,0.116975,1.4086717802734408,0.9317224845024809,2.306309539776072,0.0,6.729033967376326e-06,0.6052079925512647
131.0,0.11711666666666666,1.40868431231656,0.9331862964944699,2.306278775697883,0.0,6.77832518183423e-06,0.6053393813696595
131.5,0.11725833333333333,1.4086963659658878,0.9333806456021169,2.30590129459583,0.0,6.700847504681453e-06,0.6248971117074043
132.0,0.1174,1.4087079594757401,0.9327630289745502,2.305573928980151,0.0,6.69930487587615e-06,0.6247805577735172
132.5,0.11754166666666666,1.408719110404472,0.9298930701061104,2.3054944053810345,0.0,6.7322795415604556e-06,0.6084100175863083
133.0,0.11768333333333333,1.4087298356409685,0.9315152702754811,2.3061890989903104,0.0,6.535435645669285e-06,0.6086222012195643
133.5,0.117825,1.4087401514301299,0.9299122890154692,2.30634653902651,0.0,6.603667891041962e-06,0.6063106645766047
134.0,0.11796666666666666,1.4087500733973903,0.9326243162311998,2.306904228082689,0.0,6.628547635785217e-06,0.5963066334727515
134.5,0.11810833333333333,1.4087596165723058,0.9292300663486758,2.3066732552502045,0.0,6.756757484545235e-06,0.5778609050228469
135.0,0.11825,1.4087687954112462,0.9297456345596351,2.307381471919717,0.0,6.8118369375242365e-06,0.5908170201133202
135.5,0.11839166666666667,1.4087776238192258,0.9302361189114525,2.3078329562095523,0.0,6.836643665245284e-06,0.595336708774558
136.0,0.11853333333333332,1.4087861151709042,0.9278160014900483,2.3080868966360453,0.0,7.182169082108289e-06,0.6004957971730511
136.5,0.118675,1.4087942823307897,0.9326547711950857,2.308930096968192,0.0,7.140474587189831e-06,0.5613145522473819
137.0,0.11881666666666665,1.408802137672675,0.9345416058460507,2.30838020853614,0.0,7.21777150233012e-06,0.5520107951042194
137.5,0.11895833333333333,1.4088096930983336,0.9316008337745874,2.3074808682600914,0.0,6.172969607504721e-06,0.553364265790764
138.0,0.1191,1.4088169600555063,0.9325417255377816,2.3075410831143897,0.0,6.15737863509243e-06,0.5479665136647536
138.5,0.11924166666666666,1.4088239495552033,0.9321927379514329,2.3073684636686527,0.0,5.865042711240084e-06,0.5330508142317855
139.0,0.11938333333333333,1.408830672188348,0.9259927528206551,2.307341399781344,0.0,6.358903578835063e-06,0.4684539747010151
139.5,0.11952499999999999,1.4088371381417886,0.9285587430946022,2.308929390395768,0.0,6.356440441002565e-06,0.4992072598954098
140.0,0.11966666666666667,1.4088433572137005,0.9292080570450298,2.3095532411476207,0.0,6.419509030893536e-06,0.5066762818956718
140.5,0.11980833333333332,1.4088493388284014,0.9297935529670109,2.3099026061224306,0.0,6.447870224784782e-06,0.517991298003501
141.0,0.11995,1.4088550920506049,0.9277345134420285,2.310050277615589,0.0,6.533070012449584e-06,0.5102997351855959
141.5,0.12009166666666667,1.4088606255991294,0.9282764973652078,2.3107153836270142,0.0,6.555894570059305e-06,0.5137877487782635
142.0,0.12023333333333333,1.408865947860087,0.9287014439702772,2.311124819862034,0.0,6.496599612776878e-06,0.5142327987187605
142.5,0.120375,1.4088710668995688,0.9316150980112071,2.3113611402050234,0.0,6.453198692673923e-06,0.4929356675303336
143.0,0.12051666666666666,1.4088759904758488,0.9313400621971939,2.3108223288927645,0.0,6.0100341842143065e-06,0.46604918332894457
143.5,0.12065833333333334,1.4088807260511216,0.9304779585923987,2.310484799488495,0.0,5.7477197314259065e-06,0.5048727766692528
144.0,0.12079999999999999,1.4088852808027945,0.9330714398233495,2.310457431564648,0.0,5.8518723892511185e-06,0.4934471412447723
144.5,0.12094166666666667,1.4088896616343487,0.930171190085831,2.309791282686215,0.0,5.80431763725729e-06,0.4762235666723577
145.0,0.12108333333333332,1.408893875185787,0.9289971402017229,2.3100247418840194,0.0,5.496577771985743e-06,0.41675715874280606
145.5,0.121225,1.408897927843683,0.9255162660408934,2.3105305575061883,0.0,4.662897530794857e-06,0.32244654798722533
146.0,0.12136666666666666,1.4089018257508492,0.9305036173957405,2.311843576675482,0.0,4.21721783647552e-06,0.35349158180159695
146.5,0.12150833333333333,1.4089055748156343,0.9317820470631066,2.3116285969238275,0.0,4.2071768475907755e-06,0.3434778599948528
147.0,0.12165,1.408909180720868,0.9322907160138895,2.311150054395498,0.0,4.22113996010659e-06,0.3625841546631682
147.5,0.12179166666666666,1.408912648932465,0.932007980390031,2.310659271205984,0.0,4.238423003714803e-06,0.3643233428697106
148.0,0.12193333333333334,1.4089159847076995,0.9307050312122616,2.3103613356956307,0.0,4.15107991676527e-06,0.39110013225315965
148.5,0.12207499999999999,1.4089191931031662,0.9302187472495123,2.310477690005773,0.0,4.068995841471951e-06,0.3779562870685506
149.0,0.12221666666666667,1.408922278982436,0.9290026299839176,2.310713980745939,0.0,4.05529976616112e-06,0.36842046005063034
149.5,0.12235833333333333,1.4089252470234224,0.9284523137685439,2.311232333953131,0.0,4.106795740758051e-06,0.37444813519717324
150.0,0.1225,1.408928101725464,0.9286594044157674,2.3118042394485228,0.0,4.152120387630762e-06,0.38326977581590166
150.5,0.12264166666666666,1.4089308474161397,0.9316475872149572,2.312224743765593,0.0,4.147434046775883e-06,0.3524768412497705
151.0,0.12278333333333333,1.4089334882578226,0.9312064119871318,2.311813115855366,0.0,3.969028914933017e-06,0.3208077916984652
151.5,0.122925,1.4089360282539838,0.9297138680510153,2.311618289115018,0.0,3.7474035033730604e-06,0.28115838207521354
152.0,0.12306666666666666,1.408938471255257,0.9278810558421825,2.3118646912186263,0.0,3.7323185676601927e-06,0.29699949668839093
152.5,0.12320833333333334,1.4089408209652712,0.9268127645171564,2.3125486348581865,0.0,4.018130338268395e-06,0.3379953726324734
153.0,0.12334999999999999,1.4089430809462602,0.9307209333418922,2.313384442370215,0.0,3.977220989280724e-06,0.3155922030426765
153.5,0.12349166666666667,1.4089452546244599,0.9304671997796485,2.313067232171178,0.0,3.9794665250103365e-06,0.32655761563305924
154.0,0.12363333333333333,1.4089473452952979,0.9294201403904393,2.312899253015665,0.0,3.824267812620892e-06,0.3462138045212386
154.5,0.123775,1.4089493561283866,0.9280264274765435,2.313052762832809,0.0,3.910335651980745e-06,0.3489105779880362
155.0,0.12391666666666666,1.4089512901723251,0.9257637525536501,2.3135503165678246,0.0,4.360208363224634e-06,0.3790053916626436
155.5,0.12405833333333333,1.4089531503593178,0.926678203955126,2.314543529312722,0.0,4.616814879270176e-06,0.43388498636995015
156.0,0.1242,1.4089549395096177,0.9289930983542323,2.315117428304273,0.0,4.530540054159272e-06,0.4850564736956283
156.5,0.12434166666666666,1.408956660335799,0.9275940269266738,2.3149999316522103,0.0,4.4425219441260175e-06,0.450691691500342
157.0,0.12448333333333333,1.4089583154468674,0.9271821842406234,2.315283440685133,0.0,3.977595806711302e-06,0.4429486309700974
157.5,0.124625,1.408959907352214,0.92695328582002,2.3156328957101615,0.0,4.02594215773371e-06,0.44228366240313244
158.0,0.12476666666666666,1.4089614384654174,0.9274660088887652,2.3159879102855796,0.0,3.8579233139637474e-06,0.4238258971690935
158.5,0.12490833333333333,1.4089629111079007,0.924285234712831,2.316157597039335,0.0,4.246036605463994e-06,0.534661552963446
159.0,0.12505,1.4089643275124506,0.9253658804183562,2.3171249582581863,0.0,4.35566154868868e-06,0.591581191550579
159.5,0.12519166666666667,1.4089656898265999,0.9246449141792167,2.317635747753246,0.0,4.843547694036389e-06,0.6302456150540654
160.0,0.12533333333333332,1.4089670001158825,0.927729025359914,2.3182447393488603,0.0,4.881220379241312e-06,0.6236170264293663
160.5,0.125475,1.4089682603669638,0.9259384471367827,2.3179583712742327,0.0,5.085353665731536e-06,0.6343228556795474
161.0,0.12561666666666665,1.4089694724906519,0.9276930766841892,2.3182076091391544,0.0,5.087767730203162e-06,0.634799329353787
161.5,0.12575833333333333,1.4089706383247926,0.9304352297760891,2.3179755792116326,0.0,5.140856121794221e-06,0.6196806808846256
162.0,0.1259,1.4089717596370561,0.9280974416546202,2.3171088184267044,0.0,5.156228856041122e-06,0.6235938853956912
162.5,0.12604166666666666,1.4089728381276154,0.9262990520807779,2.31703669978882,0.0,5.119335612482081e-06,0.6087286102946803
163.0,0.12618333333333331,1.4089738754317234,0.9269429652554395,2.317457943602189,0.0,5.019852411789836e-06,0.6075668456984341
163.5,0.126325,1.4089748731221912,0.9268471520874343,2.3176466326745917,0.0,5.008201628448482e-06,0.6087486894167969
164.0,0.12646666666666667,1.4089758327117725,0.9247806391142528,2.317839701671455,0.0,4.806213416499613e-06,0.6100250991198859
164.5,0.12660833333333332,1.4089767556554564,0.9266161911535613,2.3185401065947544,0.0,4.789659734279642e-06,0.6152985948172747
165.0,0.12675,1.4089776433526728,0.9306184690381336,2.3186458910788015,0.0,4.9167956689559775e-06,0.605941625149719
165.5,0.12689166666666665,1.4089784971494137,0.9280462120159614,2.317725570766159,0.0,4.715779027604041e-06,0.6472345903912644
166.0,0.12703333333333333,1.4089793183402737,0.9268161327188703,2.3176704699884048,0.0,4.650778235957441e-06,0.633896869674074
166.5,0.12717499999999998,1.4089801081704119,0.9244759470179924,2.317959708902318,0.0,4.66940833377603e-06,0.6040269287370559
167.0,0.12731666666666666,1.4089808678374398,0.925994308985812,2.3188062757881984,0.0,4.303305194255423e-06,0.5727766254643032
167.5,0.12745833333333334,1.4089815984932368,0.9235975125690076,2.3191093548610087,0.0,4.312840105599802e-06,0.5537957432506578
168.0,0.1276,1.408982301245696,0.9226399364602518,2.319981355129096,0.0,4.7042764508734976e-06,0.5864389628530998
168.5,0.12774166666666667,1.408982977160404,0.9269052254892047,2.3209375113060493,0.0,4.519856014622958e-06,0.5514313514477014
169.0,0.12788333333333332,1.4089836272622567,0.9246509656504132,2.3206255965643945,0.0,4.643502121572388e-06,0.54354621490201
169.5,0.128025,1.4089842525370118,0.9274515776612746,2.320972418845913,0.0,4.610760641178564e-06,0.5260632399748153
170.0,0.12816666666666665,1.4089848539327843,0.9297108034345262,2.3205508703182214,0.0,4.71161483377137e-06,0.516777508918168
170.5,0.12830833333333333,1.4089854323614834,0.9282732550024726,2.31965734326276,0.0,4.248748510933547e-06,0.46774724885423435
171.0,0.12845,1.408985988700195,0.9280917142050327,2.3193332032250757,0.0,3.858273565134468e-06,0.43648281218032264
171.5,0.12859166666666666,1.4089865237925114,0.9307571925010336,2.319140585482368,0.0,4.02183378532952e-06,0.4374979737960165
172.0,0.12873333333333334,1.4089870384498104,0.9277585250267159,2.31832533964369,0.0,4.017876778578167e-06,0.434339664399332
172.5,0.128875,1.4089875334524853,0.9254130276560466,2.3184619494515055,0.0,4.093831061902537e-06,0.45091903001462436
173.0,0.12901666666666667,1.4089880095511278,0.9226789551089187,2.319188077448321,0.0,4.239437868551066e-06,0.421653755179691
173.5,0.12915833333333332,1.4089884674676663,0.924067360072196,2.320481947521316,0.0,4.109867547866374e-06,0.42864167935436315
174.0,0.1293,1.4089889078964601,0.927617377356974,2.321173851124003,0.0,3.948191511827384e-06,0.3906729985446718
174.5,0.12944166666666668,1.4089893315053528,0.9283314383791577,2.320835436332348,0.0,3.970523032039515e-06,0.40754473721697015
175.0,0.12958333333333333,1.4089897389366839,0.9248453826845031,2.320402718296391,0.0,4.0382938504314696e-06,0.3808255162778452
175.5,0.12972499999999998,1.4089901308082633,0.9232263668650402,2.320967558285969,0.0,4.345711106688175e-06,0.41103393384398373
176.0,0.12986666666666666,1.408990507714308,0.9230855960606205,2.321848322171049,0.0,4.507060901408606e-06,0.445609709056167
176.5,0.13000833333333334,1.4089908702263423,0.9245811166489771,2.3226025962356487,0.0,4.564672036603082e-06,0.45996993844888207
177.0,0.13015,1.4089912188940654,0.9243082634569284,2.3228384935877058,0.0,4.659235868099993e-06,0.47016500099682407
177.5,0.13029166666666667,1.4089915542461844,0.9249764932755821,2.3231140695098604,0.0,4.695865398557481e-06,0.4758754645764126
178.0,0.13043333333333335,1.4089918767912153,0.9254424882307776,2.323180880141317,0.0,4.677390943234377e-06,0.49884038881069503
178.5,0.130575,1.4089921870182551,0.9244489266496979,2.3231334524516476,0.0,4.66155993675736e-06,0.49824213085896535
179.0,0.13071666666666665,1.4089924853977227,0.9244298611825276,2.3233678687591723,0.0,4.726142556158489e-06,0.5041469306476547
179.5,0.13085833333333333,1.408992772382072,0.9248794654163545,2.3235774536264064,0.0,4.708432659873113e-06,0.5308443343687921
180.0,0.131,1.4089930484064788,0.9244892663541834,2.323647666470123,0.0,4.723025711295043e-06,0.541889052838836
180.5,0.13114166666666666,1.4089933138894992,0.9254321816886067,2.323821501149631,0.0,4.735094072816489e-06,0.5491436347855666
181.0,0.13128333333333334,1.4089935692337057,0.9286048752931764,2.3237374066378775,0.0,4.828319691333688e-06,0.5234804845089062
181.5,0.131425,1.4089938148262968,0.927600754027128,2.322879402824131,0.0,4.4087009119588915e-06,0.5158079188014623
182.0,0.13156666666666667,1.4089940510396843,0.9259773564955751,2.3224722626991485,0.0,4.3034425161292155e-06,0.5149057333711297
182.5,0.13170833333333332,1.408994278232058,0.9216370177317886,2.322581385382326,0.0,4.785532233202244e-06,0.48978427573276234
183.0,0.13185,1.4089944967479284,0.9235720314259261,2.3237941298186184,0.0,4.893846800175757e-06,0.5080689267056346
183.5,0.13199166666666667,1.40899470691865,0.9198507842159702,2.3242824830272832,0.0,5.75691562103666e-06,0.5328827431600477
184.0,0.13213333333333332,1.4089949090629221,0.919028681102447,2.325638670488389,0.0,6.845500303248638e-06,0.6133391701180031
184.5,0.132275,1.4089951034872743,0.9231232720612752,2.32694467725772,0.0,6.9547360299643816e-06,0.625370987198792
185.0,0.13241666666666665,1.4089952904865293,0.9248580664336836,2.3269559989264077,0.0,6.25333468642804e-06,0.6067312200530944
185.5,0.13255833333333333,1.4089954703442509,0.9239786199916341,2.32654078519886,0.0,6.0924315847671125e-06,0.6007688316843539
186.0,0.13269999999999998,1.4089956433331738,0.920375517600891,2.3264535927307906,0.0,6.592444682145314e-06,0.6033582574539652
186.5,0.13284166666666666,1.4089958097156172,0.9212084176487382,2.327321993426899,0.0,6.9520674960268405e-06,0.6327923811386997
187.0,0.13298333333333334,1.408995969743882,0.9209846595070723,2.327818003621586,0.0,7.310551484150287e-06,0.6601083562300377
187.5,0.133125,1.4089961236606345,0.9234726755134829,2.328287670492809,0.0,7.3187817909127326e-06,0.6566562952050999
188.0,0.13326666666666667,1.4089962716992732,0.9279301776872572,2.328044609271441,0.0,7.427243067830026e-06,0.655048082196929
188.5,0.13340833333333332,1.4089964140842834,0.9260431624653168,2.326733065750319,0.0,7.359446167946712e-06,0.6615587912195627
189.0,0.13355,1.4089965510315774,0.923052015024918,2.326190356278667,0.0,7.44622937908896e-06,0.6591862798623518
189.5,0.13369166666666665,1.4089966827488216,0.9207265367483142,2.3265402093474465,0.0,7.693416970188462e-06,0.6539518221346357
190.0,0.13383333333333333,1.4089968094357521,0.9217571202599719,2.3274297258033583,0.0,7.239999546076172e-06,0.6439119786253866
190.5,0.133975,1.408996931284477,0.9220060439216514,2.3278922261121826,0.0,7.016600878314353e-06,0.6334296061065576
191.0,0.13411666666666666,1.4089970484797676,0.9201499758419597,2.3282147073189647,0.0,7.076103984978506e-06,0.6184856517214886
191.5,0.1342583333333333,1.4089971611993393,0.9217226487388873,2.3289627124708367,0.0,6.0636901029524944e-06,0.5957272739608882
192.0,0.1344,1.40899726961412,0.9199482539502426,2.3291745395699563,0.0,6.060003122038083e-06,0.6024234625702695
192.5,0.13454166666666667,1.4089973738885104,0.9235509653987,2.329813735130158,0.0,5.987552997620674e-06,0.5981096154906386
193.0,0.13468333333333332,1.4089974741806326,0.9252278336293626,2.3294215481529648,0.0,6.0165094568549175e-06,0.597163034557076
193.5,0.134825,1.40899757064257,0.9260705435428642,2.328700793719209,0.0,6.148019565084924e-06,0.6166477761175335
194.0,0.13496666666666665,1.4089976634205978,0.9233295877607226,2.32793158274346,0.0,5.771293455089028e-06,0.5741183826717253
194.5,0.13510833333333333,1.4089977526554054,0.9238870791100113,2.328037187695291,0.0,5.211030183846315e-06,0.5765417571056869
195.0,0.13524999999999998,1.4089978384823088,0.9228375569986409,2.327997424908132,0.0,5.183119798330658e-06,0.5790942139683296
195.5,0.13539166666666666,1.4089979210314565,0.9217608181776804,2.3282516800522983,0.0,5.2607859511922655e-06,0.5798841908063022
196.0,0.13553333333333334,1.4089980004280267,0.9212869073356362,2.328746559704038,0.0,5.380692295055899e-06,0.5919531461063825
196.5,0.135675,1.4089980767924168,0.9190975141958219,2.329279057360636,0.0,5.81821065908502e-06,0.6021743188436207
197.0,0.13581666666666667,1.4089981502404267,0.9176823074496383,2.3302786831966458,0.0,6.582234525143983e-06,0.6380847777464476
197.5,0.13595833333333332,1.4089982208834333,0.9214254774597482,2.331452319526685,0.0,6.566862894570793e-06,0.6253774851249981
198.0,0.1361,1.4089982888285606,0.9213062906539363,2.331449543736959,0.0,6.491794979977815e-06,0.6251989190370416
198.5,0.13624166666666665,1.4089983541788411,0.9220250424079076,2.3314960749555054,0.0,6.454690667834418e-06,0.6232203451397993
199.0,0.13638333333333333,1.4089984170333725,0.9239192299551054,2.331368290036366,0.0,6.421362307111153e-06,0.6126987714150796
199.5,0.136525,1.4089984774874682,0.9193596348249226,2.3308025312486405,0.0,6.621454829267616e-06,0.5774076420216214
200.0,0.13666666666666666,1.4089985356328014,0.9189308157195711,2.331532833874737,0.0,6.900204243514426e-06,0.5914657650820666
200.5,0.13680833333333334,1.4089985915575445,0.9206072708281109,2.3322409523921914,0.0,6.785995784161826e-06,0.5848219103331066
201.0,0.13695,1.4089986453465024,0.9218519514691146,2.332395060139926,0.0,5.811155319220328e-06,0.5196697969889152
201.5,0.13709166666666667,1.4089986970812411,0.9209017845603907,2.3322188549251326,0.0,5.1220233881510505e-06,0.4705634251723655
202.0,0.13723333333333332,1.408998746840212,0.9231996649596343,2.3323391824246835,0.0,4.771366080826402e-06,0.48772350119109315
202.5,0.137375,1.4089987946988702,0.9226770693346272,2.331867948608256,0.0,4.774136566576474e-06,0.4958876348134847
203.0,0.13751666666666668,1.4089988407297893,0.9195253082881719,2.3316448317470875,0.0,4.881809752780423e-06,0.5060283629386482
203.5,0.13765833333333333,1.408998885002771,0.9184733321091876,2.332288506358002,0.0,5.0822576963009604e-06,0.5118134719490156
204.0,0.13779999999999998,1.4089989275849517,0.9213905104727028,2.3330864614083007,0.0,4.863949223692942e-06,0.5375960336602114
204.5,0.13794166666666666,1.4089989685409032,0.9221402858569895,2.332996213040698,0.0,4.833576221019553e-06,0.5333485310248931
205.0,0.13808333333333334,1.4089990079327321,0.9177518566627677,2.3327519299043127,0.0,5.060675261349195e-06,0.49130647788887977
205.5,0.138225,1.4089990458201727,0.9220095131820314,2.3336935603514104,0.0,4.941582790822328e-06,0.4890622412424789
206.0,0.13836666666666667,1.4089990822606777,0.9226155893643943,2.333376337661977,0.0,4.904531849263948e-06,0.48743725294209445
206.5,0.13850833333333334,1.4089991173095064,0.9243688471041496,2.332988250916402,0.0,5.0508907348927006e-06,0.48745849642815775
207.0,0.13865,1.4089991510198072,0.9217506497494574,2.33225186878196,0.0,5.0286174390814006e-06,0.4889209079364151
207.5,0.13879166666666665,1.408999183442699,0.9205705116898146,2.3323512563270192,0.0,5.011706838319342e-06,0.492144656666209
208.0,0.13893333333333333,1.4089992146273482,0.9182829318217667,2.33274901761033,0.0,4.341122718661552e-06,0.41102271536179213
208.5,0.139075,1.408999244621044,0.9244333608722396,2.333665888898394,0.0,4.041627535180331e-06,0.3066600315820995
209.0,0.13921666666666666,1.4089992734692691,0.9220605368177985,2.3328477985799014,0.0,3.991880575616896e-06,0.31844534499115634
209.5,0.13935833333333333,1.4089993012157693,0.9243523794485937,2.3328196221299007,0.0,4.164555492721974e-06,0.320709373072697
210.0,0.13949999999999999,1.40899932790262,0.9209924009606686,2.3322324591947066,0.0,4.175214716857413e-06,0.30179401525062705
210.5,0.13964166666666666,1.4089993535702898,0.9208894675964953,2.332638949011471,0.0,4.185252114026317e-06,0.3094224774564415
211.0,0.13978333333333332,1.4089993782577013,0.9171359065671163,2.3330066618246135,0.0,4.637899718591404e-06,0.3141636826026193
211.5,0.139925,1.408999402002291,0.9178031501629147,2.3342725113274922,0.0,4.983990989100385e-06,0.37709803476175124
212.0,0.14006666666666667,1.4089994248400655,0.9208493609784135,2.3351274290571182,0.0,4.935552566069384e-06,0.39859198884107366
212.5,0.14020833333333332,1.4089994468056566,0.9178758794843053,2.335050359217926,0.0,5.131683570634694e-06,0.3732413761670624
213.0,0.14035,1.4089994679323732,0.9209991543660416,2.33576398665997,0.0,4.730512347164975e-06,0.29518712198677
213.5,0.14049166666666665,1.408999488252252,0.921063312796198,2.335555075235029,0.0,4.1094022092187825e-06,0.2509849064217017
214.0,0.14063333333333333,1.4089995077961068,0.9182937494084692,2.3353910319433266,0.0,4.163864071405268e-06,0.2131120815494337
214.5,0.14077499999999998,1.4089995265935742,0.9179548394434685,2.335983494889456,0.0,4.1530637468718956e-06,0.22239972969960198
215.0,0.14091666666666666,1.4089995446731587,0.917841278606716,2.3365590917423007,0.0,4.257968427885253e-06,0.25249838437788463
215.5,0.14105833333333334,1.4089995620622768,0.9185742315645933,2.3370639518252427,0.0,4.3362506252552375e-06,0.2752904992508292
216.0,0.1412,1.4089995787872975,0.9179371417345468,2.3372972464853903,0.0,4.499931520179301e-06,0.30576593651030315
216.5,0.14134166666666667,1.4089995948735832,0.9170027184716207,2.337663121663287,0.0,4.762767929151957e-06,0.32697180170863316
217.0,0.14148333333333332,1.4089996103455271,0.9175490917087474,2.3382100318393184,0.0,4.782260151004821e-06,0.38831734069445273
217.5,0.141625,1.4089996252265913,0.9163479049128646,2.3385242353730638,0.0,5.177302428085524e-06,0.4221952484722674
218.0,0.14176666666666665,1.4089996395393416,0.9151897380922738,2.3390978957312187,0.0,5.8096214824441435e-06,0.47308607701286925
218.5,0.14190833333333333,1.4089996533054823,0.9170644483045415,2.339866908660885,0.0,5.957340934959469e-06,0.49199951528026176
219.0,0.14205,1.4089996665458886,0.9198365174191718,2.3400198811522337,0.0,5.566764086824117e-06,0.5119285186715591
219.5,0.14219166666666666,1.4089996792806385,0.9163625933932587,2.339454982207225,0.0,5.883801168156233e-06,0.49832373142744324
220.0,0.1423333333333333,1.408999691529043,0.9176488350975396,2.339907483578911,0.0,5.987712353402767e-06,0.5184225340542408
220.5,0.142475,1.4089997033096762,0.9169537760406049,2.339958555876931,0.0,6.180351722959596e-06,0.5297512599185838
221.0,0.14261666666666667,1.408999714640402,0.915916257839743,2.3401942225363483,0.0,6.425309792573483e-06,0.5450490033297671
221.5,0.14275833333333332,1.408999725538403,0.9190255911774273,2.340663726856874,0.0,6.389470351602563e-06,0.5347804290331026
222.0,0.1429,1.408999736020205,0.9178051712667799,2.3402649291530153,0.0,6.112246784647887e-06,0.5109776078367844
222.5,0.14304166666666668,1.4089997461017025,0.9211868544193084,2.3402764056370984,0.0,5.919840203236105e-06,0.50133783001207
223.0,0.14318333333333333,1.4089997557981835,0.9182836855183895,2.3394444271473542,0.0,5.950123538172423e-06,0.4892760396793775
223.5,0.14332499999999998,1.408999765124352,0.919118898196668,2.3395390494842934,0.0,5.931036682058756e-06,0.5025147822889046
224.0,0.14346666666666666,1.4089997740943503,0.9182732692335027,2.339420388892077,0.0,5.8526848787740385e-06,0.490268624489396
224.5,0.14360833333333334,1.4089997827217806,0.9167593283039255,2.339559277933312,0.0,5.793555918591001e-06,0.5238777754773768
225.0,0.14375,1.4089997910197258,0.9186517475676067,2.3400727820874194,0.0,5.748436091663004e-06,0.5533279570285478
225.5,0.14389166666666664,1.4089997990007692,0.9180817458583972,2.340018579705756,0.0,5.5663566634873665e-06,0.533354909813937
226.0,0.14403333333333335,1.4089998066770133,0.9192762437701996,2.3401386576374787,0.0,5.241825863397317e-06,0.4887746568610971
226.5,0.144175,1.4089998140600986,0.9185369111258892,2.339949025998034,0.0,4.489150038968335e-06,0.4479452401134759
227.0,0.14431666666666665,1.4089998211612207,0.91605168874991,2.3400044130941584,0.0,4.457260123992136e-06,0.4267906005478382
227.5,0.14445833333333333,1.408999827991148,0.9167422439320896,2.340698166104046,0.0,4.4605159404256905e-06,0.45144379820082475
228.0,0.1446,1.4089998345602375,0.9173675815181059,2.3410927388140728,0.0,4.497524727997918e-06,0.5253493249746064
228.5,0.14474166666666666,1.4089998408784508,0.9194614667864373,2.341265993524312,0.0,3.628759492332166e-06,0.44257439443864227
229.0,0.1448833333333333,1.408999846955369,0.9167433660949282,2.340890295470657,0.0,3.358677589008391e-06,0.3255129025089495
229.5,0.145025,1.4089998528002072,0.9170787411346255,2.3413002346330702,0.0,2.4405271300838763e-06,0.22233165057791285
230.0,0.14516666666666667,1.4089998584218286,0.9138499245387637,2.341559388727744,0.0,2.679603593410631e-06,0.17819010904098126
230.5,0.14530833333333332,1.408999863828758,0.9169516563099174,2.3426039049303737,0.0,2.4806554187417274e-06,0.23401284551292878
231.0,0.14545,1.4089998690291945,0.9150111447434256,2.34266508181602,0.0,2.6752688776645483e-06,0.2510674779145718
231.5,0.14559166666666667,1.4089998740310241,0.9125571378968038,2.343224883703945,0.0,3.3713237257029283e-06,0.3567364277092931
232.0,0.14573333333333333,1.4089998788418319,0.9147975312551665,2.344311659864027,0.0,3.310118532397491e-06,0.42857398455841306
232.5,0.14587499999999998,1.4089998834689128,0.9182231416970325,2.344625235460817,0.0,3.318926257176453e-06,0.411284417355817
233.0,0.14601666666666666,1.4089998879192838,0.914640183487998,2.344023129468732,0.0,3.2080879091852295e-06,0.3131301555012534
233.5,0.14615833333333333,1.4089998921996931,0.9136807828853759,2.3444723712477566,0.0,3.1838439727646448e-06,0.35672316620092753
234.0,0.14629999999999999,1.408999896316632,0.9138610587786705,2.34509157426913,0.0,3.4300097555341183e-06,0.41097242213348456
234.5,0.14644166666666666,1.4089999002763431,0.9131502861572163,2.345556553868823,0.0,3.7976916252314984e-06,0.46122553092891805
235.0,0.14658333333333334,1.4089999040848313,0.9157832603662438,2.3461251305192548,0.0,3.8131851438208937e-06,0.46134635233069615
235.5,0.146725,1.4089999077478716,0.9146943327549981,2.3459271754455235,0.0,3.8630401600146385e-06,0.46272258652094933
