time,H_anti_inflammatory,H_probiotic_dose,H_postbiotic_dose
93.96984924623115,0.09729971023940588,0.18592671197264007,0.026041997003562415
94.47236180904522,0.0973189857645773,0.18593815905238567,0.025638087721724812
94.97487437185929,0.09733641767258645,0.18594960613213127,0.02523417843988722
95.47738693467336,0.09735212776992802,0.1859610532118769,0.024830269158049617
95.97989949748742,0.09736629816422619,0.1859725002916225,0.024426359876212028
96.4824120603015,0.09737917126423454,0.18598394737136809,0.024022450594374425
96.98492462311557,0.09739104977983615,0.18599539445111368,0.023618541312536823
97.48743718592964,0.09740229672204351,0.18600684153085928,0.02321463203069923
97.98994974874371,0.09741333540299857,0.18601828861060488,0.022810722748861628
98.49246231155777,0.09742464943597277,0.18602973569035047,0.022406813467024035
98.99497487437185,0.09743678273536696,0.18604118277009607,0.022002904185186432
99.49748743718592,0.09745033951671145,0.18605262984984167,0.02159899490334883
100.0,0.097465984296666,0.18605190762003723,0.021195085621511227
