d,H,B,P,q,seed,stable
0.09056115107913669,0.6526601827234927,0.12335294876228342,0.14488968356872078,0.494753050303615,2,False
0.09056115107913669,0.6203165194207797,0.11631648716392884,0.19777636554240757,0.31840205799242344,3,False
0.09094964028776978,0.6009893784048734,0.11270985490059864,0.1001518928490881,0.6354093530571311,1,False
0.09094964028776978,0.6522374945147036,0.12348059988655435,0.14495107689563033,0.4945068027201773,2,False
0.09094964028776978,0.6199143865174812,0.11644009832262756,0.19774710817711336,0.31845432406887714,3,False
0.09133812949640288,0.6205914488205236,0.11678397684596543,0.11133791326290153,0.6009609338028598,1,False
0.09133812949640288,0.6518163849796347,0.12360792912568765,0.14501202644127753,0.4942621758956284,2,False
0.09133812949640288,0.6195124140394258,0.11656310471910876,0.19771892352625378,0.31850310121836517,3,False
0.09172661870503597,0.6150337877990592,0.1158580212984523,0.1081707355375845,0.6107137422722028,1,False
0.09172661870503597,0.651396846560186,0.12373494003609085,0.14507254695681668,0.4940191207999298,2,False
0.09172661870503597,0.6191105847436366,0.1166855067179401,0.19769181434629102,0.31854837857201185,3,False
0.09211510791366906,0.6449869579122497,0.12247864888146487,0.1755204851894344,0.393807021862622,1,False
0.09211510791366906,0.6509788714754352,0.12386163606478681,0.14513265241861928,0.49377759091144147,2,False
0.09211510791366906,0.6187088811163137,0.11680730456875961,0.19766578360247553,0.31859014454926887,3,False
0.09250359712230216,0.6505624516609897,0.1239880205357136,0.145192355816134,0.49353754290377094,2,False
0.09250359712230216,0.6183072853087827,0.11692849839361552,0.19764083450518388,0.3186283867322696,3,False
0.09289208633093525,0.6501475788591942,0.12411409667127402,0.1452516693988534,0.4932989358482761,2,False
0.09289208633093525,0.6179057791605339,0.11704908819208279,0.19761697049409926,0.3186630919200252,3,False
0.09328057553956834,0.649734244672893,0.12423986760546062,0.1453106048208469,0.49306173074744714,2,False
0.09328057553956834,0.6175043441136655,0.11716907382408746,0.19759419528743366,0.31869424595830986,3,False
0.09366906474820144,0.6493224403688329,0.124365336338226,0.14536917250455014,0.49282589259320303,2,False
0.09366906474820144,0.6171029613322766,0.11728845503477492,0.1975725128081989,0.3187218339935482,3,False
0.09405755395683453,0.6489121572453546,0.12449050582225908,0.1454273827650792,0.49259138673164515,2,False
0.09405755395683453,0.6167016116228691,0.11740723143855085,0.19755192722966705,0.31874584031561165,3,False
0.09444604316546762,5.0694162454046345e-15,1.6023739452124299e-06,0.0,1.0,1,True
0.09444604316546762,0.6485033864451375,0.12461537891964952,0.14548524521323464,0.492358180794192,2,False
0.09444604316546762,0.6163002754455554,0.11752540252173092,0.1975324429663729,0.3187662483884666,3,False
0.09483453237410072,0.6480961189649195,0.12473995840467458,0.14554276876569505,0.4921262446652993,2,False
0.09483453237410072,0.6158989328773509,0.11764296763530604,0.19751406469380361,0.31878304078184094,3,False
0.09522302158273381,0.6476903457839257,0.12486424699460907,0.14559996204032605,0.49189554920422507,2,False
0.09522302158273381,0.615512000612671,0.11776291146303383,0.19748810463156075,0.3188261697050313,3,False
0.0956115107913669,0.6472860576322029,0.12498824729563228,0.14565683259480383,0.4916660687086488,2,False
0.0956115107913669,0.6151106754195499,0.11787928462132698,0.19747189373113153,0.3188358798066442,3,False
0.096,0.6468832454262547,0.12511196190622118,0.1457133883240569,0.4914377763940268,2,False
0.096,0.6147093061580852,0.11799505413746447,0.19745678988898144,0.3188419666703082,3,False
